,x,y,v,Subtypes,colors,scatter_x,scatter_y,avg_imp,fold_00_imp,fold_01_imp,fold_02_imp,fold_03_imp,fold_04_imp,fold_05_imp,fold_06_imp,fold_07_imp,fold_08_imp,fold_09_imp
356,4,16,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila,cluster_03,#08ff00,-1.226106,-0.39634597,1.0046249547474628,0.9352919982729743,0.9396406268191568,0.46268126891963723,1.3812386293027505,0.6832781088692806,2.9868862263210194,0.17306368601393646,1.3906060844237338,0.8596127617393202,0.23395015679281853
357,5,16,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis,cluster_03,#08ff00,-1.0535238,-0.41109386,0.18134528695943614,0.2285548037230223,0.34825202515009746,0.09212592430420424,0.14192270540130889,0.13574903425178345,0.11488610893646539,0.002554209529882343,0.49057299457348535,0.03390269879564956,0.2249323649284625
358,6,16,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,cluster_02,#b3ff00,-0.7000442,-0.43964607,1.0075084027720462,2.2888314144704704,0.4213357686268061,0.45458321327241846,1.4958092742533822,1.126561942495015,2.2605981472073124,0.1388502542568348,0.7467048427187885,0.6151400629444745,0.5266691074749612
359,7,16,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,cluster_02,#b3ff00,-0.2410965,-0.18777816,0.4636014103778119,0.47393186311170377,0.4108577528394423,0.46095756892941997,0.1825511768535409,0.5613904109251766,0.6867182305589014,-0.01544542033659574,1.7243016607101387,0.1550286415009955,-0.004277781314603852
360,8,16,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,cluster_02,#b3ff00,-0.060775682,-0.1707217,-0.07088229657330292,-0.052916695058358935,-0.07881936621628838,-0.06935673910241415,-0.06403048183402532,-0.06725401860391092,-0.09233336832277174,-0.04684187446316272,-0.09387307167828993,-0.07066933935564926,-0.0727280110981578
361,9,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,cluster_02,#b3ff00,0.09001521,-0.18969747,0.14247660342141744,0.19319992496286792,0.01733096992668127,0.05340151550641464,0.3525395277414492,-0.004640273198741827,0.16113765339589406,-0.01741595726644255,0.665263654336788,-0.03963828052775938,0.04358729933702295
362,10,16,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus,cluster_01,#ffa500,0.09649771,-0.29111516,0.032673676865728744,-0.03151402109958145,0.10206970559456681,-0.046209656095822234,0.0571895880824195,-0.01182989872262187,0.05010721544255375,-0.03778000059221995,0.25403869289414077,-0.07934709240673231,0.07001223556058443
363,11,16,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,cluster_05,#00b5ff,0.82652265,-0.21906178,-0.04487727439451459,-0.030527232162194676,-0.0752096625866109,-0.058555118728647576,-0.04012594513179048,-0.08076318848028072,-0.013333847317974379,-0.04913531684027419,0.025324481819332473,-0.0687318575149348,-0.0577150570017706
364,12,16,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermatophilaceae|g__Dermatophilaceae_unclassified,cluster_08,#ff00bd,1.0134408,-0.076673225,-0.1299113894245895,-0.1005390082052114,-0.1464436175883504,-0.10421490216742742,-0.12786000913676548,-0.13900180368649492,-0.1865790886477022,-0.06833511618534074,-0.21805317667221952,-0.10267138233078506,-0.1054157896255978
365,13,16,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_unclassified,cluster_08,#ff00bd,1.1430587,0.18271579,-0.129244573784866,-0.1017557111307109,-0.14930521818682213,-0.1051036899438197,-0.13102199521645344,-0.14113012307012354,-0.18787483016880055,-0.06668882363988167,-0.19746904761335973,-0.10432581291661322,-0.10777048596207521
366,14,16,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia|s__Eggerthia_catenaformis,cluster_05,#00b5ff,1.6798424,0.12464223,-0.14215160309869074,-0.11586865095693696,-0.15742828132713163,-0.11093845004418161,-0.14770883619167624,-0.15237291148826285,-0.21676501995927844,-0.06951885709406426,-0.22677488611267974,-0.1094791828199134,-0.11466095499278216
367,15,16,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis,cluster_05,#00b5ff,1.9569213,0.24471596,-0.1420865582309482,-0.11482584873131582,-0.15751271990666346,-0.11097188872988374,-0.1487469642047508,-0.15262606460868242,-0.21741602720781347,-0.06946863408070232,-0.22450217220479116,-0.10994245668002307,-0.11485280595485566
368,16,16,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum,cluster_05,#00b5ff,2.5731254,-0.064789474,-0.1402256990123981,-0.1147451826846954,-0.15568798834123226,-0.11003205869069733,-0.1445399798747756,-0.1485538486435417,-0.21245086167854382,-0.06912959394610693,-0.2228273077960674,-0.10934263860159184,-0.11494752986672852
369,17,16,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified,cluster_02,#b3ff00,2.9355717,-0.020977212,-0.12657228968352444,-0.10556761030505372,-0.14280170231331227,-0.10371654951083764,-0.1294049590616839,-0.13608488968329677,-0.18454793274931364,-0.06770429965699114,-0.18798241965065923,-0.10308757662186357,-0.1048249572822324
370,18,16,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula,cluster_02,#b3ff00,3.004016,-0.036369707,-0.1319648107177514,-0.11057590841378302,-0.1481779931723334,-0.10728738418879216,-0.13499386503232166,-0.14272146796409527,-0.19695413421696656,-0.06818160134522387,-0.1975926179600324,-0.10582671093081276,-0.10733642395315264
371,19,16,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,cluster_02,#b3ff00,3.8982608,-0.011634126,-0.14193840994967988,-0.11559310740609893,-0.15693915655782334,-0.11076502169695415,-0.1484203763841483,-0.15236536165386064,-0.21656903957241286,-0.06940698375167141,-0.22500092263837662,-0.10979282065057626,-0.11453130918487642
372,20,16,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_tigurinus,cluster_02,#b3ff00,4.15335,0.14004444,-0.14243296252435558,-0.11585348636479112,-0.15777909328286896,-0.11095150993697149,-0.1480883598630858,-0.1530329242453066,-0.21737967300264052,-0.06953584625374253,-0.22641312239617067,-0.110106661286437,-0.11518894861154125
373,21,16,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,cluster_02,#b3ff00,4.4090157,0.11548294,-0.14235254442606246,-0.1157859434764199,-0.15735797509652052,-0.11081230901433263,-0.1484250415748817,-0.15305479330584218,-0.21755339195902826,-0.06948419355534839,-0.22617145788148593,-0.10993635771921448,-0.11494398067755078
374,0,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,cluster_04,#00ff9d,-2.3938313,-0.5641323,-0.07370160176308439,-0.028057475229979752,-0.07297959071648118,-0.0695301185406924,-0.07805512174585481,-0.07749431319835605,-0.10281615769557996,-0.05682870728186878,-0.09386997704680651,-0.07490726945781816,-0.08247728671740635
375,1,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile,cluster_03,#08ff00,-1.8482795,-0.3901449,-0.06390467307481246,-0.06242974278085783,-0.02297394019558355,-0.03567467659501289,-0.07777163722649534,-0.054592470207808115,-0.07025906977326925,-0.05231056365874139,-0.13711121449105465,-0.08438322967299437,-0.041540186146307154
376,2,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,cluster_04,#00ff9d,-1.7357017,-0.32146794,0.12515715403701638,0.05228326959875358,0.1611020429972688,0.04737888167293204,0.083022321900075,0.13950246171107528,0.21444546056515487,-0.019545401558118427,0.4394969374923806,0.05391976170318523,0.07996580428745691
377,3,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,cluster_04,#00ff9d,-1.6341244,-0.27545193,0.07481219448504821,0.09553679026832364,0.03535382461940537,-0.0013524084599361682,0.11737164415521013,0.013430404828841613,0.14816853429704002,-0.030434346862212764,0.3149682379657444,0.06480961254523504,-0.009730348507169194
378,4,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified,cluster_03,#08ff00,-1.1879352,-0.35619295,0.023440295239321163,-0.016938282039898587,-0.0010964036332110556,-0.032835704488625564,0.03956220091796293,0.06353486306072732,0.04685079856654236,-0.04083860568116289,0.16633360225039298,0.00877755607103035,0.0010529273694538175
379,5,17,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes,cluster_03,#08ff00,-1.1277862,-0.39859504,3.115999946067695,1.004966724563821,4.633242872034817,4.715518231482287,1.3332651713621797,3.05388313167655,5.474836061312392,2.3957268927007216,3.801505864647547,4.789448368282982,-0.04239385738635169
380,6,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris,cluster_02,#b3ff00,-0.6092477,-0.09485887,-0.13541459385283994,-0.10852348066206935,-0.1563885224683064,-0.11018134271896828,-0.13943567735839432,-0.14663451261634305,-0.20492500807217326,-0.06953916448944676,-0.20160234247861913,-0.1057834099805532,-0.11113247768352541
381,7,17,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger,cluster_02,#b3ff00,-0.23989868,-0.18290754,0.24243015978486437,0.09746225451528248,0.559441278298337,0.22398851677054446,0.1699701669362706,0.22486727812508264,0.08132908382759568,0.1054911215265239,0.7851532926394525,0.11968991501256104,0.05690869019699318
382,8,17,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified,cluster_02,#b3ff00,-0.060203813,-0.13614224,0.10295210830625531,0.04980217212982916,0.08654892718955504,0.06483704359622099,0.2481956686253778,0.10060118504917408,0.22091298041475116,-0.015935194352086457,0.18885845180236926,0.02149681209228532,0.06420303651507688
383,9,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA,cluster_05,#00b5ff,0.17450987,-0.086818986,1.5933159870317772,1.2238426331225833,2.298873460383128,0.7725468020034274,0.3593775778186573,1.6749301766629034,1.661826883507569,0.4325507899837707,6.128504017766953,0.19365787668237758,1.1870496523864025
384,10,17,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,cluster_01,#ffa500,0.31118706,-0.057441484,0.03869855441727712,-0.06170445347617528,0.05619349213213326,0.011766078490133914,-0.03995392277281543,0.05887005037017358,0.13301781164433596,-0.03799507788365612,0.18251685555319108,-0.041878204787605504,0.12615291490305572
385,11,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens,cluster_08,#ff00bd,0.8917876,0.17160547,0.03315513973895158,-0.03914881833073535,0.07379880310930219,-0.024432439187268243,-0.0022069807556334862,-0.0030408081414067378,0.22148601331083562,-0.06062235382402098,0.2237951960742739,0.01249609432300231,-0.07057330918883341
386,12,17,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma_unclassified,cluster_08,#ff00bd,0.93113166,0.21501608,-0.1411179897231467,-0.11382027074720276,-0.15619688578417287,-0.11065129995340099,-0.14812966895480256,-0.1512355656010957,-0.21184827324918598,-0.06951033133271335,-0.2252044871961063,-0.10956338093866784,-0.11501973347411844
387,13,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,cluster_05,#00b5ff,1.5389153,0.18464702,-0.12708886362332092,-0.1050283833451828,-0.1400124973321784,-0.09896183716257198,-0.1281744956603836,-0.1343965752164164,-0.1877384969875696,-0.06502121309247894,-0.20441161627879803,-0.10231817321800768,-0.10482534793962182
388,14,17,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_curvatus,cluster_05,#00b5ff,1.840699,0.27593932,-0.14156800240911696,-0.11554593880169818,-0.15736878338900062,-0.11087199440885999,-0.14766957481515008,-0.15221401508091634,-0.21490613319079108,-0.06940196529692869,-0.22375460669074862,-0.10960084597733684,-0.11434616643973926
389,15,17,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_3_1_44,cluster_05,#00b5ff,2.0452368,0.29289162,-0.14191302827621652,-0.11407649369315845,-0.15767084915339352,-0.11103550846054104,-0.14804989493680304,-0.15252656677859044,-0.21704699945460493,-0.06952730528475778,-0.22457459259026122,-0.10990724371576299,-0.11471482869429155
390,16,17,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum,cluster_05,#00b5ff,2.0552094,0.2751375,-0.1402525098196695,-0.11520904582730213,-0.1565124492725107,-0.10992568237974609,-0.1463363958272567,-0.1508723498182211,-0.21178765499742394,-0.06930229558866088,-0.220218970558729,-0.1078054487271548,-0.11455480519968955
391,17,17,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar,cluster_02,#b3ff00,2.9234624,-0.00800951,-0.12748447239288735,-0.10971187561295527,-0.1469741288781869,-0.10393025001023311,-0.1288032141369512,-0.14094071152465434,-0.18252579462282892,-0.06778485278083193,-0.184827467058993,-0.10429197927112072,-0.10505445003211793
392,18,17,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,cluster_02,#b3ff00,3.3478792,-0.025390144,-0.134940572725033,-0.11187185722542979,-0.15044725956470095,-0.10735036577869979,-0.13848913038537916,-0.14645921075325635,-0.20331021990655992,-0.0683921002926311,-0.20783452013016349,-0.10660024515184394,-0.10865081806166542
393,19,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa,cluster_02,#b3ff00,3.8131652,0.051327605,-0.13972177188732415,-0.11487067726856315,-0.15394725164341055,-0.10965942541452106,-0.14577748223538503,-0.15069883330394565,-0.21238957452770424,-0.0691934686014345,-0.21994784091966185,-0.10857700971124189,-0.11215615524737353
394,20,17,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,cluster_02,#b3ff00,4.2962065,0.18838875,-0.142569545185945,-0.11586696756813226,-0.1577578066537241,-0.11103448676145465,-0.1488218851840968,-0.15309880045865637,-0.2177343166326117,-0.0695393108488807,-0.22655166982788344,-0.11005599627758245,-0.11523421164642758
395,21,17,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus,cluster_02,#b3ff00,4.3604274,0.13918512,-0.142535513995279,-0.11583329974989577,-0.15767782415923554,-0.11101196682601513,-0.148690374078239,-0.15313037884585987,-0.2177379807440894,-0.06953628626221861,-0.22651960800593784,-0.11003997657078429,-0.11517744471051425
396,0,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,cluster_04,#00ff9d,-2.217567,-0.4311053,-0.015588613950370384,0.011213602280329535,-0.04052970377679482,-0.04674042567391667,0.05190586382871568,0.031753456117906115,-0.02532309304424275,-0.04669545118985762,-0.016745019647108277,-0.01956988597220552,-0.05515548242652951
397,1,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,cluster_04,#00ff9d,-1.9925363,-0.13414708,-0.04284279003925244,-0.003305898658751482,-0.04776990810729638,-0.050174244975851386,-0.050313410370179446,-0.03636293684282865,-0.03391763164427088,-0.05288379295475182,-0.04569689950709501,-0.03828701410333523,-0.06971616322816414
398,2,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum,cluster_04,#00ff9d,-1.7706561,-0.1877035,0.07155646578097882,0.01617294482710442,0.02678296233640635,0.0505280594649049,0.17045106919539962,0.06300168544385926,0.1633478419658041,-0.011118414272589352,0.1842877517863729,0.0026171800115954015,0.049493577050930694
399,3,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified,cluster_03,#08ff00,-1.4419093,-0.2209431,0.22057912783156292,0.11341522814721945,0.1684445346098672,0.06223382863860795,0.14947313794747197,0.16104037011033248,0.30741411002965285,-0.0022287247201939414,1.1394127508161795,0.05603275887071796,0.05055328386577401
400,4,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum,cluster_03,#08ff00,-1.2637873,-0.3100494,0.11013424493683108,0.06529158093388208,0.13235748906879077,0.0329140697513756,0.1152947199087449,0.22522903326101268,0.24637264275742868,-0.022420920136108077,0.14332554335261155,0.058920597717486735,0.104057692753086
401,5,18,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme,cluster_03,#08ff00,-0.84157497,-0.30874676,0.12442185814014255,0.09731639720679199,0.24305978166073533,-0.006933505322184485,0.11460032740334511,0.19307988025650033,0.15481542183779118,-0.016866246894567827,0.3220626730446743,0.15978263422950845,-0.01669878202116889
402,6,18,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,cluster_05,#00b5ff,-0.29635933,-0.09057689,-0.07299646104478963,-0.043562106634443834,-0.09234952796423807,-0.07398163550362945,-0.06709795287530895,-0.07742589445271451,-0.08758482941306901,-0.05259602321869045,-0.09750222249783635,-0.07030436989861158,-0.06756004798935412
403,7,18,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,cluster_02,#b3ff00,-0.07332553,-0.09151764,-0.005156403177708186,-0.0025429116095013657,-0.02433590411517667,0.008338143579786322,-0.01667176856476577,-0.016700403150597735,0.027818169935860865,-0.043536799308748736,0.10125966525025715,-0.044232611827669716,-0.040959611966526206
404,8,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_saphenum,cluster_05,#00b5ff,0.025409317,0.36438954,-0.14185303209314604,-0.11539927436199167,-0.15776696014174732,-0.11097345512303454,-0.14878990245240484,-0.15268830838785738,-0.21263882548187168,-0.06952641654242397,-0.22618521429394559,-0.11003867565473696,-0.11452328849144638
405,9,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides,cluster_05,#00b5ff,0.12616837,0.16545717,0.08081662548534574,-0.03089312719373704,0.26351653896714544,-0.009985680642764283,-0.10921390616896567,0.40275879495891076,-0.21792817774218273,-0.03760339110507737,0.4876105078195172,0.047614499058599956,0.012290196902011215
406,10,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Halobacteroidaceae_unclassified,cluster_08,#ff00bd,0.65310097,0.08939562,-0.11879989517454877,-0.10707279924429487,-0.14978146118830934,-0.09438123583716573,-0.10951064873802652,-0.14129940731873794,-0.15047772144478516,-0.05374998908321513,-0.18294956985821748,-0.0936722866469892,-0.10510383238574603
407,11,18,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_unclassified,cluster_08,#ff00bd,0.9508955,0.23752438,-0.13211554825072722,-0.10990808805839532,-0.14951596856311658,-0.10192527812695089,-0.12794768333937173,-0.13520515250933404,-0.19825179553990138,-0.06628399722167472,-0.21243442231254908,-0.10473487147171874,-0.11494822536425973
408,12,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_unclassified,cluster_08,#ff00bd,0.9885134,0.3034588,-0.0974294594601267,-0.0931947399119033,-0.11529583602479587,-0.0893118109695231,-0.09336903700270019,-0.10484548240417696,-0.12821466087469915,-0.06323942636489724,-0.1299314339501157,-0.08474394695615627,-0.07214822014229914
409,13,18,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified,cluster_08,#ff00bd,1.2512,0.351156,-0.13339808435158335,-0.10474392988788979,-0.15108570852885914,-0.10780263753943141,-0.1378897190751347,-0.14539389933389466,-0.19658595489746883,-0.06757941460102349,-0.20866392160446895,-0.1052432218435704,-0.10899243620409223
410,14,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_brachy,cluster_02,#b3ff00,1.8368613,0.31452128,-0.141662570815213,-0.11490404706141541,-0.15729724518544433,-0.10965304089373097,-0.14843929305993128,-0.1520426473907276,-0.21513185942576057,-0.06920725940895894,-0.22518966739734966,-0.10996963808049662,-0.11479101024831452
411,15,18,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella_unclassified,cluster_05,#00b5ff,2.0662184,0.36456603,-0.1414608974964517,-0.11363200234705036,-0.1574969332399538,-0.11103142178867344,-0.1467631884863118,-0.152298729372345,-0.2174919968159307,-0.06951574436676389,-0.22172497817669948,-0.10990876160782301,-0.11474521876296535
412,16,18,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,cluster_05,#00b5ff,2.1604526,0.36933574,-0.1418646276901365,-0.1149669448835696,-0.1576072303195043,-0.11083835772785462,-0.14857913238098444,-0.15284381044383183,-0.21654796793423237,-0.06947376114342543,-0.22341073697760347,-0.10983441733683943,-0.1145439177535195
413,17,18,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified,cluster_05,#00b5ff,2.5574286,0.10606906,-0.1380562553060479,-0.11382751393429075,-0.15407333330772127,-0.1091531253570673,-0.14292090138171948,-0.14605845077718815,-0.20733384699619928,-0.06908177643313569,-0.21671807553635375,-0.10830731034855126,-0.113088218988252
414,18,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,cluster_02,#b3ff00,3.269562,-0.014408439,-0.13219468734977297,-0.11098799077881427,-0.14838580494134793,-0.10638788587387771,-0.13576965888011702,-0.14171662467770374,-0.19766284335781079,-0.06791053712667237,-0.20194670123513286,-0.10498087244034456,-0.10619795418590856
415,19,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,cluster_02,#b3ff00,4.0506763,0.11689601,-0.1423367737866513,-0.1156892023321479,-0.15767606049619495,-0.11090489609807684,-0.14854352671355675,-0.153094513686137,-0.21713697203061774,-0.06948990085543975,-0.22580683683065417,-0.11004589220885339,-0.11497993661483454
416,20,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei,cluster_02,#b3ff00,4.3330393,0.19948943,-0.14255305303235993,-0.1158230496909875,-0.15775855910762343,-0.11099534135650949,-0.14900823588405723,-0.15306846690257367,-0.21751642553844017,-0.06952579468052594,-0.22654124002179907,-0.11005506140204327,-0.11523835573903965
417,21,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_unclassified,cluster_02,#b3ff00,4.4177465,0.21056928,-0.14251588204548266,-0.1158305624314024,-0.15764211775617884,-0.11096447164191157,-0.1486103945795791,-0.1531583795998914,-0.21762786681302462,-0.06954511612561416,-0.22654955656651843,-0.110069657258896,-0.11516069768181011
418,0,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,cluster_04,#00ff9d,-2.0594301,-0.13706575,-0.09574807247064472,-0.08103637740209915,-0.1070110385104636,-0.08105611275783811,-0.10291336865784631,-0.1024113845961755,-0.14144225289685736,-0.05873578051569643,-0.12484380101943049,-0.07867382378513135,-0.07935678456490895
419,1,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA,cluster_02,#b3ff00,-1.9412583,0.019644309,0.028519328077329997,0.10583895545243692,0.04351973955845316,-0.04131517247306089,0.010831283120424275,0.0011022048189383217,0.11464635917830676,-0.0484783655344449,0.11810777504854172,-0.017078276859734263,-0.0019812215365611267
420,2,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,cluster_04,#00ff9d,-1.799935,-0.08436695,0.006940703105367911,-0.010986461455474198,-0.025248523239354254,-0.03432109078564973,0.051347114384188965,-0.00931680084042435,0.08353132387122762,-0.0337511573565942,0.10308383876254643,-0.027462130601045548,-0.027469081685741623
