,x,y,v,Subtypes,colors,scatter_x,scatter_y,avg_imp,fold_00_imp,fold_01_imp,fold_02_imp,fold_03_imp,fold_04_imp,fold_05_imp,fold_06_imp,fold_07_imp,fold_08_imp,fold_09_imp
343,7,16,k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillaceae_unclassified,cluster_03,#00fff6,2.9696746,6.000341,-0.30814747506283446,-0.3075838624823489,-0.3078776542074007,-0.31289222396678124,-0.2931132867104216,-0.37098162393625805,-0.3096712492814701,-0.25058815483424624,-0.3055214618123354,-0.34666233645684663,-0.27658289694023575
344,8,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118,cluster_03,#00fff6,3.266631,6.1204796,-0.23772873813400244,-0.32678495743425295,-0.23880070547876905,-0.2428335756834463,-0.2560686457097128,-0.22464870178858012,-0.23312029061847786,-0.2058491607159216,-0.18529646362585298,-0.22398631356783713,-0.2398985667171732
345,9,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme,cluster_05,#ee00ff,3.5059154,6.10462,-0.2767641926803031,-0.3235683589642532,-0.26688441202553786,-0.31658235359384373,-0.26023853078908704,-0.2908354267241091,-0.3041588866178425,-0.22010949916011854,-0.2356033929637298,-0.3017109653956808,-0.24795010056882882
346,10,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA,cluster_04,#0010ff,3.7759216,6.313723,-0.29041511336447395,-0.3386720418950779,-0.2877615661463606,-0.3015695494001713,-0.2641010901023231,-0.32142185367006626,-0.30636983352528135,-0.2328334228956037,-0.28243954964318174,-0.31646360057157613,-0.2525186257950974
347,11,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum,cluster_04,#0010ff,3.9347186,6.3940663,-0.1918629878447657,-0.23345285094719107,-0.2099072147882898,-0.17255993051238602,-0.19405759438967116,-0.17015711493740282,-0.21184216134289452,-0.18484420850361705,-0.15065817377025115,-0.20385507181197698,-0.18729555744397636
348,12,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme,cluster_04,#0010ff,4.1140857,6.4406333,-0.2675140784214404,-0.3056501609881918,-0.2485540475739871,-0.26497399350954803,-0.23358334727874436,-0.3039299793103828,-0.27626310492507544,-0.23361726538311958,-0.28211080189327387,-0.2973776960087737,-0.22908038734330788
349,13,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,cluster_05,#ee00ff,4.4168305,6.299937,-0.2531511721737946,-0.2857397698782174,-0.24469775241827796,-0.25082869590021234,-0.2424931822087407,-0.2885682412599822,-0.2695610957891394,-0.22202258283138826,-0.25089030345258523,-0.2594899264889952,-0.21722017151040765
350,14,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile,cluster_05,#ee00ff,4.4705973,6.313062,-0.3173188618187268,-0.35124059726961093,-0.3112884543353694,-0.3615807075353591,-0.3077858666575206,-0.34589091781902737,-0.3300649368900396,-0.2577219195126323,-0.30517550684763267,-0.329789489257192,-0.27265022206288436
351,15,16,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici,cluster_04,#0010ff,5.3475437,5.7015977,-0.2810661739305612,-0.32536188620340833,-0.2521870165927991,-0.2861348884812071,-0.26629395421423924,-0.31989678104543845,-0.2863562573743972,-0.23096433631369695,-0.3187376058266045,-0.2890526427878932,-0.23567637046592857
352,16,16,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,cluster_04,#0010ff,5.7394443,5.7346287,-0.32660407548779613,-0.3630293398416599,-0.31736628300883346,-0.36895541338798604,-0.3033211638999328,-0.36711857316806273,-0.33892117482621364,-0.2708018908980343,-0.31593589912553016,-0.3516956310841867,-0.26889538563752224
353,17,16,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,cluster_04,#0010ff,6.100014,5.562823,-0.14971405743316157,-0.17458430433249295,-0.12514169232544642,-0.13151507676561747,-0.1446814760229715,-0.14418439256101523,-0.08633943954188576,-0.1793345109543564,-0.15358890937743325,-0.20004471398392826,-0.15772605846646867
354,18,16,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,cluster_04,#0010ff,6.856233,5.1939845,-0.057097987253020246,-0.005307624161011284,-0.023051214448625745,-0.0917200206898111,-0.09820393173194793,-0.02599462985602082,0.08146147504049146,-0.13672440339703668,-0.01724300801256561,-0.15915097996668004,-0.09504553530699462
355,19,16,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichiaceae_unclassified,cluster_03,#00fff6,10.574463,4.89133,-0.278177255679717,-0.2802121366147031,-0.2692532175755979,-0.3141028485947375,-0.25043882927247185,-0.3007179035922054,-0.28128044700366034,-0.2713896613272202,-0.2382943087603182,-0.3155006926422236,-0.2605825114140323
356,20,16,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Buchnera|s__Buchnera_aphidicola,cluster_03,#00fff6,10.640268,4.915035,-0.27838960550695574,-0.2879474208375821,-0.27051191198074515,-0.3131104503840991,-0.25355989758226416,-0.28501115431893415,-0.29712693829483067,-0.2716395870808252,-0.2536878806846736,-0.3037718750543969,-0.2475289388512059
357,0,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_obesiensis,cluster_05,#ee00ff,-1.435319,5.944258,-0.3344577048831776,-0.3678358651460556,-0.3316652437374784,-0.3832288737341935,-0.3143202312166963,-0.370750331479093,-0.34418523337473894,-0.27116883121166796,-0.3185859353621882,-0.3648157474681318,-0.2780207561015328
358,1,17,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei,cluster_05,#ee00ff,-0.850737,5.930881,-0.33328687416734454,-0.36682233978222384,-0.3292726941056798,-0.3823228810259878,-0.31256722034793316,-0.36807972030272695,-0.34331308893699297,-0.26830381435830974,-0.3207199095305576,-0.364583681970798,-0.2768833913122352
359,2,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_unclassified,cluster_05,#ee00ff,-0.240218,5.8391676,-0.32817928808975294,-0.35417426557445186,-0.32556970860099993,-0.3748656685604688,-0.3139482125187073,-0.36013093234730664,-0.33721990091412435,-0.2623559956722178,-0.3169175262454126,-0.3619551101283866,-0.27465556033545346
360,3,17,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum,cluster_05,#ee00ff,0.37858894,5.857906,-0.3289203066931074,-0.3545894296650397,-0.3253494901011756,-0.3735334960130341,-0.3146511115100197,-0.3611764294889059,-0.33802240257187116,-0.263623092783898,-0.31948025149108633,-0.3628266650972673,-0.275950698208777
361,4,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_brachy,cluster_03,#00fff6,1.7154912,6.1370554,-0.3234830057876529,-0.35195500433244553,-0.31435552851324666,-0.3756601489687222,-0.3097947979501499,-0.3575119272093948,-0.3352243653406214,-0.26588333191813596,-0.30157643635712705,-0.35371129900420945,-0.26915721828247663
362,5,17,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_sp_1_3_56FAA,cluster_03,#00fff6,1.9413532,6.1068196,-0.32354765995929163,-0.3479001550343411,-0.3076226403823905,-0.38341979866188514,-0.31143358193078824,-0.3622277832891048,-0.3344162242791541,-0.2593361137037814,-0.3080794580990907,-0.3461201271748267,-0.27492071703755416
363,6,17,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Chromobacterium|s__Chromobacterium_unclassified,cluster_03,#00fff6,2.697851,6.144402,-0.3136388308434373,-0.3147375250122137,-0.31780338310331213,-0.3363291233556652,-0.29928934952373726,-0.36841384292551954,-0.32346637121561,-0.2547045397461898,-0.30727657413217446,-0.34041396006096614,-0.27395363935898437
364,7,17,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus,cluster_03,#00fff6,3.1743689,6.148676,-0.2245401262983017,-0.30738772687722477,-0.21913975251937495,-0.21817762188963588,-0.21424619537773074,-0.2559502274965544,-0.26828157685563664,-0.17523283657353025,-0.14239221351739384,-0.2426394793587405,-0.20195363251719492
365,8,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum,cluster_05,#ee00ff,3.5994554,6.4053574,-0.18935065009712151,-0.2139797369151451,-0.20057683856541453,-0.17119368820365036,-0.19409826338621072,-0.18842402786515453,-0.21071136957902037,-0.1653479163973664,-0.17906561881151242,-0.2134230590047268,-0.15668598224301378
366,9,17,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,cluster_05,#ee00ff,3.617134,6.2979074,-0.10832241716118518,-0.15472161440649165,-0.1162087684488206,-0.11598669104398114,-0.1924403537619221,-0.030228749247376292,-0.1242267836544615,-0.09435957755902583,-0.03933328237879216,-0.045541212886267425,-0.17017713822471306
367,10,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii,cluster_04,#0010ff,3.839243,6.3526936,-0.1739390434104697,-0.23671484266180054,-0.15885124241462287,-0.15134218522581486,-0.16089896709855064,-0.18941461978169086,-0.21222403395776246,-0.15216492335156787,-0.16035567356104627,-0.15934827815162447,-0.1580756679002163
368,11,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae,cluster_04,#0010ff,3.8867393,6.3977942,-0.25942367649259984,-0.30032775611390855,-0.24290567554557982,-0.2703024690162375,-0.23595637630402827,-0.26775638844039285,-0.28106666725566776,-0.22994355752486162,-0.2529356396108278,-0.286352724297983,-0.22668951081651112
369,12,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi,cluster_05,#ee00ff,4.1121593,6.504636,-0.2943455037763301,-0.33653676493165724,-0.2919293214260858,-0.3243964800871437,-0.27691479881238795,-0.3177865742618734,-0.3054562371202551,-0.23790241493225753,-0.27678128618500747,-0.32848870394680546,-0.24726245605982744
370,13,17,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum,cluster_05,#ee00ff,4.4728208,6.341684,-0.3215603257088468,-0.3536701466484177,-0.31646830899265416,-0.3565917248218703,-0.29808463912288513,-0.3580596820145891,-0.33723403169834754,-0.2576761453175584,-0.31373220635927207,-0.35944956946458156,-0.2646368026482923
371,14,17,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified,cluster_05,#ee00ff,4.4950833,6.402291,-0.3094246293361076,-0.34980317768477204,-0.29773522574752004,-0.3587567520734669,-0.2860237291127869,-0.34147129633389317,-0.32132432722847115,-0.2543880542465864,-0.28913397692792403,-0.33595766773559876,-0.2596520862700562
372,15,17,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacteriaceae_unclassified,cluster_04,#0010ff,4.932674,6.036472,-0.3362591979110752,-0.3718076754016186,-0.332855153210935,-0.3852412829336492,-0.3161930446168174,-0.3718099143915844,-0.34663160293716394,-0.27249217431670203,-0.3206185903739499,-0.3659661363052851,-0.27897640462304646
373,16,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum,cluster_04,#0010ff,5.627993,5.746652,-0.2896556082262539,-0.33373792326471347,-0.2724553092726118,-0.30148790478646914,-0.2623967738273633,-0.3291730739027873,-0.2991917190036923,-0.24087290911080242,-0.31309026649077776,-0.303906177781192,-0.2402440248221296
374,17,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,cluster_04,#0010ff,5.8518963,5.676492,-0.32622401011690927,-0.3621066479394656,-0.31998759791466347,-0.36729393016695716,-0.3061215287076018,-0.364715215806846,-0.33892171836541485,-0.26927072045788897,-0.30971091948095375,-0.3540920345177004,-0.2700197878116011
375,18,17,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA,cluster_04,#0010ff,6.6144853,5.3168116,-0.2127558053245024,-0.24252553571159705,-0.2248223836849478,-0.19166056224212555,-0.21671219598686875,-0.20992161613842222,-0.1528777346623206,-0.2042359891108792,-0.20627935740002096,-0.29241651302645955,-0.1861061652813824
376,19,17,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_unclassified,cluster_03,#00fff6,10.583835,4.931219,-0.2920674508957044,-0.3093696058465579,-0.2851544625499086,-0.3285669094661213,-0.25173298329640786,-0.31967767298811584,-0.3048439115448915,-0.2716395870808252,-0.264898865796557,-0.327251024336597,-0.25753948605106153
377,20,17,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis,cluster_03,#00fff6,10.631636,4.9349504,-0.29043407463353577,-0.3081651478124115,-0.27011704992476254,-0.31302480492585566,-0.26642494311789605,-0.31369464525688184,-0.3046180733934044,-0.2716395870808252,-0.2657048974181058,-0.3356216598611764,-0.255329937544038
378,0,18,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae,cluster_05,#ee00ff,-1.4803945,5.9757323,-0.3322200160811529,-0.3677760160420508,-0.3298457754167707,-0.3806356014768473,-0.31389738436762066,-0.3656736771242576,-0.341134690010875,-0.26895336782155915,-0.31685125160137767,-0.3617801559347944,-0.27565224101537544
379,1,18,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis,cluster_05,#ee00ff,-1.1541423,5.948261,-0.28003409403402346,-0.3081389108205918,-0.2686701356116079,-0.3068728035275201,-0.285745594039166,-0.30875041299234973,-0.24824067976603556,-0.27041122179485394,-0.2808896544238134,-0.2847081605194374,-0.23791336684485853
380,2,18,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified,cluster_04,#0010ff,-0.2193435,5.8628597,-0.10813220216684413,-0.1776342176198229,-0.1365838815137072,-0.08111217491310586,-0.13574748085114416,-0.10454251921555908,-0.06308160736921731,0.04365961098772423,-0.13816645093639765,-0.15326845028377203,-0.13484484995343937
381,3,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii,cluster_05,#ee00ff,0.5141848,5.86576,-0.2837288138725628,-0.3529413926588578,-0.2712124526956679,-0.31306890467836546,-0.3023498616797911,-0.27302618612440566,-0.29050335713655784,-0.22390153293975096,-0.26627234412374656,-0.29124375269772845,-0.25276835399075664
382,4,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31,cluster_02,#08ff00,1.218058,6.195646,-0.3145900467271586,-0.34050299665576067,-0.32543437009352044,-0.3562249675253968,-0.296345465337561,-0.3362938505575884,-0.32594539243304604,-0.25489723382251916,-0.3033915902914359,-0.34481271725941764,-0.26205188329534046
383,5,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens,cluster_03,#00fff6,2.0024323,6.149065,-0.33236514803472283,-0.3666466192424098,-0.3259703970563678,-0.38341979866188514,-0.3123549691343144,-0.3709225474954904,-0.34308241760091085,-0.26578489252380305,-0.317861696168906,-0.36035214136124466,-0.27725600110189624
384,6,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides,cluster_05,#ee00ff,2.673669,6.215534,-0.33550200822774234,-0.3698017785200203,-0.33211777552134736,-0.38459168388543774,-0.3156208216831218,-0.37209003800563906,-0.34480080758404374,-0.2725668714123862,-0.3187376058266045,-0.36591435647605336,-0.2787783433627697
385,7,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_casei_paracasei,cluster_05,#ee00ff,2.8590443,6.283066,-0.2987846080290331,-0.3679873023580749,-0.294090350689421,-0.33749646044601667,-0.3054625370497711,-0.3027182027139609,-0.3006332653726628,-0.24153079413089246,-0.27315383948482796,-0.300468578005236,-0.2643047500394671
386,8,18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA,cluster_05,#ee00ff,3.4367628,6.486975,-0.2859615501349813,-0.33785682533431544,-0.2721252635956589,-0.30002700681609346,-0.27674076164873035,-0.3131774126651259,-0.28879544947353847,-0.23005708000300162,-0.2780288398069008,-0.3206663633753571,-0.24214049863109108
387,9,18,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_unclassified,cluster_05,#ee00ff,3.6783907,6.4725146,-0.26660421766972897,-0.2901331330081171,-0.24935508951644017,-0.27979924659194355,-0.2540338699536392,-0.2924803948924739,-0.2709354850946506,-0.22856714570542247,-0.26542852846594583,-0.299648933245474,-0.23566035022318313
388,10,18,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45,cluster_05,#ee00ff,3.9743993,6.699396,-0.3074665600726681,-0.35027105642326534,-0.2989826697506637,-0.33794939005144886,-0.2850294188327612,-0.3371822985792599,-0.31618936343281356,-0.24534263844180604,-0.29358753288100115,-0.35601730219892846,-0.2541139301347327
389,11,18,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,cluster_02,#08ff00,4.0076733,6.7935038,-0.2314243814598343,-0.25882878709000917,-0.24675246084708588,-0.2361694908301931,-0.23491692789912513,-0.23690814934317309,-0.1802718531251479,-0.20666273695919965,-0.22763307476774633,-0.2885711069039605,-0.19752922683270202
390,12,18,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53,cluster_05,#ee00ff,4.028999,6.8211846,-0.30871385033430043,-0.3450125276399535,-0.29778674536317723,-0.35700748905490165,-0.29218277135369164,-0.3400212235505033,-0.3125201614425492,-0.2501678836232586,-0.28658752761484124,-0.3427374528900427,-0.26311472081008513
391,13,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium,cluster_05,#ee00ff,4.1810803,6.7668185,-0.3244344495684995,-0.36018961615995393,-0.3169783541411475,-0.3637291101502373,-0.30151982138009437,-0.3611997712330629,-0.3348539538412406,-0.2638853223453026,-0.3095407562926068,-0.365034581771695,-0.267413208369654
392,14,18,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,cluster_05,#ee00ff,4.7005153,6.542659,-0.26369939111213087,-0.2938562771952211,-0.24998698659137952,-0.29854903275493866,-0.24851294468898844,-0.28995630612408674,-0.26478924952402316,-0.22609973430080882,-0.2531722205408828,-0.273349238565834,-0.23872192083514543
393,15,18,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified,cluster_04,#0010ff,5.0041413,6.4559255,-0.30287554003218614,-0.3305921065792795,-0.2930433164175559,-0.3275603540807601,-0.28086763272763,-0.3334205758772272,-0.31449813061710047,-0.2584740800505443,-0.2788462585785958,-0.34633513020263984,-0.2651178151905284
394,16,18,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_unclassified,cluster_02,#08ff00,5.0295124,6.860352,-0.3347433364221464,-0.3680227712582552,-0.3316835149403427,-0.38343747162170827,-0.31510468452929613,-0.3709882670036248,-0.34448526334014545,-0.2716488177373324,-0.31874392199373874,-0.36504713393429944,-0.2782715178627203
395,17,18,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Morganella|s__Morganella_morganii,cluster_04,#0010ff,5.855381,5.681876,-0.3284083432761614,-0.3629534725413477,-0.32302147521577523,-0.3751127654817158,-0.30995612514991144,-0.3641483996175831,-0.3375880845195798,-0.2686521247766317,-0.3124324140923332,-0.356145631546696,-0.27407293982003966
396,18,18,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6,cluster_04,#0010ff,5.9043403,5.680966,-0.3321640121747374,-0.3670845592910464,-0.32875444919581465,-0.3777615432066751,-0.3120097986632447,-0.3695706859655475,-0.342448053561436,-0.27206901903590114,-0.31561895868213347,-0.36142463999269875,-0.27489841415287686
397,19,18,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus,cluster_03,#00fff6,10.595072,4.9574237,-0.29843244632189775,-0.2996489796903912,-0.28822173390210337,-0.33955509041570786,-0.2670462716494704,-0.32783965335201787,-0.3191886534607518,-0.2716395870808252,-0.26599588155615234,-0.339776621494718,-0.26541199061683945
398,20,18,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ultunensis,cluster_03,#00fff6,10.632251,4.94659,-0.3054254678206954,-0.31933779802570716,-0.30244235673724795,-0.34113494689850343,-0.2825548736424629,-0.3310032303188403,-0.3142572696237488,-0.2716395870808252,-0.28487287952059415,-0.33928966898332896,-0.2677220673756946
399,0,19,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_gallinarum,cluster_05,#ee00ff,-1.5229682,6.003647,-0.33440790276396315,-0.3676201010405085,-0.3317401385815347,-0.38270766022029423,-0.31438127061133075,-0.3705087201353925,-0.3448931854396424,-0.2710787172481204,-0.31829989493422717,-0.3650125584199981,-0.2778367810085825
400,1,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_lactolyticus,cluster_05,#ee00ff,-0.9787191,5.959514,-0.33550493965467376,-0.369264568973965,-0.332200619980636,-0.3847059343201831,-0.31494043483608314,-0.37179556586295026,-0.34495595869863477,-0.2719452375206311,-0.3202540153835496,-0.3666271290722229,-0.2783599318978817
401,2,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified,cluster_05,#ee00ff,-0.8569466,5.939401,-0.30353273608264686,-0.3194581085682396,-0.3092505766513638,-0.34129045868724384,-0.29305546535630944,-0.3343837647540288,-0.2998288155949846,-0.249937849915071,-0.3049848323763577,-0.3273485916112929,-0.2557888973115765
402,3,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Catonella|s__Catonella_morbi,cluster_02,#08ff00,1.1558044,6.2324553,-0.33469866382395647,-0.3680289653328431,-0.3316447645650516,-0.3833245081276,-0.315106969079266,-0.37096764550232725,-0.34452979066713685,-0.2712995209958153,-0.3187376058266045,-0.3650791021490281,-0.2782677659938917
403,4,19,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,cluster_02,#08ff00,1.1747662,6.2143497,-0.3347397935798699,-0.368014906336238,-0.33171236990011355,-0.38345811670495666,-0.3151007033512253,-0.3710052788573115,-0.34448691148109994,-0.2716457599948282,-0.3187376058266045,-0.36496822226461134,-0.27826806108170965
404,5,19,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum,cluster_05,#ee00ff,2.6455524,6.1898236,-0.3355370212873378,-0.3690649236721475,-0.33211654427105214,-0.38517179134786844,-0.3154700556220972,-0.3716133258265765,-0.3457235015248478,-0.2724915124533685,-0.3187376058266045,-0.36616943958488335,-0.27881151274393245
405,6,19,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1,cluster_05,#ee00ff,2.8109393,6.2853527,-0.3086744454619341,-0.3507512738440005,-0.30261583649516066,-0.345512390725261,-0.2890714942591784,-0.335942994368838,-0.32385216513782766,-0.251629838786134,-0.2837229096087365,-0.3403892950352805,-0.2632562563589241
406,7,19,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_unclassified,cluster_03,#00fff6,3.6801116,7.506954,-0.33504152067452386,-0.3699721110114459,-0.3276215139347165,-0.3834961750701274,-0.3201946982583295,-0.3693940259291446,-0.34909384802961274,-0.27068586227000335,-0.3182191156052608,-0.3626943937371989,-0.27904346289939863
